age,canton,situation_maritale,nombre_enfants,taux_occupation,salaire_mensuel,loyer_mensuel,depenses_vitales,depenses_loisirs,a_credit,montant_credit_mensuel,score_sante_financiere,santé_financière
39,SH,marié,2,100,6652,1106,1362,915,non,0,100,très_bonne
51,NE,célibataire,0,100,6638,2436,2508,1196,oui,1841,13,mauvaise
39,FR,veuf,0,80,5538,1342,872,458,non,0,100,très_bonne
52,AR,divorcé,0,100,7885,4135,2858,1886,oui,2435,0,très_mauvaise
61,NW,marié,0,100,6645,1991,1797,1198,oui,1161,83,moyenne
43,NW,marié,3,100,7023,3135,2765,1888,non,0,30,très_mauvaise
50,FR,divorcé,1,80,6728,1197,1432,600,non,0,100,très_bonne
50,UR,marié,4,50,3721,1826,1520,1070,oui,1538,0,très_mauvaise
49,GE,marié,0,100,10932,4342,3665,1490,non,0,96,bonne
50,GR,marié,1,100,6420,1954,1806,1043,oui,1080,69,moyenne
50,GE,célibataire,0,50,5469,1891,1880,700,non,0,91,bonne
52,FR,divorcé,0,100,8398,2347,1872,1167,oui,673,100,bonne
42,AG,marié,2,80,5461,2643,2548,1407,oui,1920,0,très_mauvaise
56,SH,marié,3,100,6461,2284,2224,1332,oui,1481,28,mauvaise
27,BL,célibataire,0,100,7912,3280,3279,2105,oui,1653,14,mauvaise
26,AR,célibataire,0,80,4996,809,1002,462,non,0,100,très_bonne
57,AI,marié,1,100,6633,1834,1717,916,non,0,100,bonne
43,BE,marié,2,80,5536,1453,1717,620,non,0,100,bonne
41,UR,marié,3,100,8176,2088,2238,1344,oui,1089,92,moyenne
57,TI,célibataire,0,80,5932,1153,1055,669,non,0,100,très_bonne
36,GR,célibataire,0,100,5980,3539,2584,1940,oui,2142,0,très_mauvaise
27,SG,marié,1,50,4003,1633,1606,765,oui,784,18,mauvaise
50,FR,marié,0,100,8238,2593,2044,1357,non,0,100,bonne
59,TI,célibataire,0,100,8922,3104,2640,1289,oui,1694,75,moyenne
32,ZG,célibataire,0,50,4320,1621,1680,649,oui,599,43,moyenne
60,AR,divorcé,1,80,5531,1747,1808,826,oui,929,76,moyenne
31,BS,célibataire,1,80,6395,2827,2299,1504,oui,1785,0,mauvaise
60,TI,divorcé,0,50,3904,1819,1694,830,oui,1070,0,mauvaise
40,JU,marié,4,100,7425,2417,2332,1351,oui,1797,54,mauvaise
48,ZG,marié,0,100,8711,3515,2630,1809,non,0,62,moyenne
25,SH,célibataire,0,80,6415,1478,1846,907,oui,642,93,bonne
49,BL,marié,0,100,7281,2466,2172,1359,oui,1160,69,moyenne
34,JU,célibataire,1,100,7384,1618,1671,661,non,0,100,très_bonne
40,OW,marié,1,100,6026,2545,2558,2061,oui,2403,0,très_mauvaise
40,AG,célibataire,0,50,4138,1768,1351,946,non,0,58,mauvaise
32,UR,marié,0,50,3679,1427,1620,841,non,0,42,très_mauvaise
53,TG,divorcé,1,100,9334,3158,2465,1392,non,0,100,moyenne
63,SG,marié,4,80,6720,3867,3330,2210,oui,2433,0,très_mauvaise
52,AG,célibataire,0,50,4851,1337,1323,640,oui,704,90,bonne
30,LU,marié,1,80,4997,2239,1982,1334,oui,1447,0,très_mauvaise
40,SH,divorcé,0,50,4341,1356,1367,695,non,0,84,moyenne
44,SG,marié,3,100,6209,1834,2036,901,non,0,100,moyenne
40,BL,divorcé,1,100,8938,4024,3013,2143,oui,2042,22,mauvaise
31,ZG,marié,0,50,4086,1656,1242,583,non,0,73,moyenne
65,ZH,célibataire,0,100,9926,4499,3553,1877,oui,1815,26,mauvaise
38,GE,célibataire,0,100,9821,5158,3942,2220,oui,2452,8,mauvaise
50,SG,marié,0,100,7283,2116,1820,980,non,0,100,bonne
50,AI,marié,2,100,7619,1920,1782,1137,non,0,100,bonne
38,GR,célibataire,0,100,6061,3368,2639,2097,oui,2487,0,très_mauvaise
31,BE,célibataire,0,100,8545,3390,2428,1423,non,0,85,moyenne
57,SH,marié,3,100,6705,2628,2183,1307,oui,1485,36,mauvaise
50,VD,célibataire,0,50,3626,917,747,479,oui,327,94,très_bonne
44,VS,célibataire,0,100,7999,2290,2336,903,non,0,100,bonne
27,SG,divorcé,1,100,7743,2517,2183,1100,non,0,100,moyenne
28,LU,célibataire,0,100,8190,4619,2937,2499,oui,2971,0,très_mauvaise
50,BE,célibataire,0,80,6933,1734,1511,754,non,0,100,très_bonne
35,GL,marié,0,50,2875,1356,1283,788,oui,1092,0,très_mauvaise
26,GE,divorcé,1,80,5637,2747,1943,1143,oui,1034,18,moyenne
38,BE,marié,2,100,8826,2550,2629,1036,non,0,100,bonne
54,BE,célibataire,0,100,7258,2892,2352,1470,non,0,68,moyenne
36,JU,divorcé,0,80,5820,1129,905,560,non,0,100,très_bonne
50,ZG,marié,0,100,9040,2995,3027,1381,oui,991,77,bonne
57,TG,marié,3,50,4017,1691,2042,1031,non,0,20,très_mauvaise
37,TI,marié,3,100,8053,2629,2181,1416,oui,1210,80,moyenne
38,GE,marié,2,100,10390,7658,5259,3003,oui,3940,0,très_mauvaise
48,OW,marié,2,50,3847,1135,919,466,oui,571,82,bonne
58,JU,divorcé,0,80,6180,1503,1662,953,non,0,100,bonne
50,BS,marié,0,50,5139,2101,1812,1161,non,0,50,mauvaise
45,GE,divorcé,2,100,10105,3569,2851,1393,non,0,100,bonne
52,ZG,marié,0,100,8413,2813,2198,991,non,0,100,bonne
60,NW,célibataire,1,100,9619,2632,2997,1449,oui,1375,89,moyenne
64,BS,marié,0,80,8696,3505,2675,1567,non,0,70,moyenne
26,JU,célibataire,1,100,7700,3756,3324,1658,oui,2992,0,très_mauvaise
33,GE,célibataire,1,80,7415,2937,2847,1277,non,0,68,moyenne
47,SZ,marié,1,80,7799,3119,3312,1555,oui,1934,32,mauvaise
39,AI,marié,2,80,6268,1589,1363,1034,oui,986,88,bonne
37,SZ,célibataire,0,100,9397,3251,3204,1521,oui,1325,77,moyenne
47,BS,marié,1,50,3766,1644,1480,734,oui,869,10,mauvaise
41,NE,célibataire,0,100,7123,2799,2983,1532,oui,1626,20,mauvaise
26,JU,divorcé,1,50,3668,1242,1053,616,oui,678,56,moyenne
44,TG,célibataire,0,100,6219,1960,1989,966,oui,943,69,moyenne
44,ZG,marié,0,100,8146,3455,2524,1314,non,0,70,bonne
27,VS,marié,3,80,6448,2729,2451,1596,oui,1437,10,mauvaise
36,NW,marié,4,80,6089,1678,1584,1164,oui,895,83,moyenne
64,AG,célibataire,0,100,6991,2526,2562,1707,oui,1427,20,mauvaise
26,TG,marié,2,50,3292,1280,997,740,non,0,60,mauvaise
60,VS,marié,2,80,5388,1719,1552,922,non,0,89,moyenne
38,SO,marié,0,100,7021,2178,1763,1188,oui,847,81,moyenne
40,TI,marié,1,80,4668,1814,1907,1206,non,0,50,mauvaise
43,BS,marié,1,100,8872,3743,2573,1897,non,0,62,moyenne
58,LU,célibataire,0,80,6890,2344,1799,1406,oui,1279,63,moyenne
30,SG,célibataire,0,80,5301,1488,1593,1116,oui,810,68,moyenne
37,NW,divorcé,0,100,8495,2468,2299,1611,non,0,100,moyenne
60,VD,marié,4,80,7443,3851,4083,2086,oui,2814,0,très_mauvaise
46,FR,marié,2,80,6606,1966,2172,969,non,0,100,moyenne
42,VS,marié,2,100,6051,1433,1714,689,non,0,100,bonne
36,AR,marié,0,80,4650,1815,1836,1103,oui,912,20,mauvaise
54,BE,célibataire,1,100,9447,2513,2726,1202,non,0,100,bonne
64,BL,marié,1,100,9388,3176,3393,2052,non,0,76,moyenne
31,UR,divorcé,2,100,7427,2922,2133,1997,oui,1775,28,mauvaise
56,GR,marié,0,50,3924,1536,1417,974,oui,854,12,mauvaise
43,NE,célibataire,0,100,9272,4192,2956,2306,oui,1920,26,mauvaise
30,VS,célibataire,1,50,3851,971,1032,593,non,0,95,bonne
44,ZH,célibataire,0,80,5732,2740,2617,1417,oui,1439,0,mauvaise
51,BE,marié,3,100,7398,2540,2230,828,non,0,96,bonne
61,BE,veuf,0,50,3991,1395,1130,793,oui,655,61,moyenne
31,UR,marié,0,50,2869,806,734,501,oui,495,75,moyenne
29,LU,divorcé,0,80,5593,1341,1290,781,oui,327,100,très_bonne
35,SG,marié,1,100,6616,1536,1333,573,oui,430,100,très_bonne
39,SH,marié,0,80,5535,1717,1491,946,non,0,96,moyenne
27,BE,veuf,0,80,5291,2406,2816,1696,oui,1801,0,très_mauvaise
29,AI,marié,2,100,6318,2025,1993,1363,oui,1315,46,mauvaise
47,SO,divorcé,1,100,7115,1503,1242,984,non,0,100,très_bonne
61,GE,marié,2,100,11169,8510,4999,3543,oui,4484,0,très_mauvaise
33,BL,célibataire,0,100,8613,2935,2274,1150,non,0,100,bonne
39,ZH,marié,2,80,6532,2706,2297,1070,non,0,58,moyenne
27,GE,marié,0,80,6040,3616,3506,1544,oui,2150,0,très_mauvaise
53,VS,célibataire,0,50,4366,857,881,352,non,0,100,très_bonne
30,BE,marié,2,100,8722,1954,1956,844,non,0,100,très_bonne
41,BE,divorcé,1,80,6641,2595,1913,1316,oui,1114,51,moyenne
50,TI,marié,2,100,6931,2597,2730,1267,oui,1504,28,mauvaise
45,SZ,célibataire,0,100,8350,3426,2485,1203,non,0,82,moyenne
32,UR,marié,4,50,3925,1076,1124,598,non,0,88,moyenne
45,BS,marié,0,100,8754,3343,3205,1315,oui,1563,37,moyenne
35,JU,marié,3,80,5872,1369,1321,956,non,0,100,bonne
62,JU,marié,2,100,6377,3471,2719,1726,oui,2001,0,très_mauvaise
32,LU,marié,1,100,7242,3386,2696,2058,oui,2644,0,très_mauvaise
48,TG,marié,2,100,7699,2758,2574,1830,oui,2015,17,mauvaise
59,FR,célibataire,0,100,9141,3597,3102,2196,oui,2264,36,mauvaise
38,TG,marié,2,100,6978,2098,2332,1038,oui,1390,71,moyenne
38,GR,marié,1,100,7721,3044,2476,1887,non,0,72,mauvaise
34,TI,célibataire,0,100,7061,2153,2232,1074,oui,1012,69,moyenne
36,TI,célibataire,0,80,4763,1742,1860,1130,oui,1294,5,mauvaise
62,TI,marié,2,100,9257,3631,3504,2135,oui,2032,28,mauvaise
58,FR,divorcé,0,100,8570,1774,1580,911,non,0,100,très_bonne
65,ZH,marié,2,100,11551,3767,3114,1235,non,0,100,très_bonne
34,OW,marié,2,100,5974,1148,1158,826,non,0,100,très_bonne
41,SO,marié,2,100,7933,2309,2350,1527,oui,1283,80,moyenne
41,BE,célibataire,1,100,8517,2791,2652,1747,oui,1168,65,moyenne
27,NW,célibataire,0,50,3109,905,739,346,non,0,100,bonne
55,TG,marié,2,100,6379,3142,2424,2019,oui,2522,0,très_mauvaise
25,TI,marié,1,100,6834,1345,1541,558,non,0,100,très_bonne
36,TI,marié,0,80,6212,2161,1727,967,oui,946,76,moyenne
63,TI,célibataire,1,100,6953,1995,1686,838,non,0,100,bonne
28,GR,divorcé,0,100,5546,1618,1439,703,non,0,100,bonne
37,TI,divorcé,1,80,4998,1945,1670,965,non,0,76,moyenne
58,AG,célibataire,0,50,4862,1056,1009,615,non,0,100,très_bonne
45,UR,marié,2,100,7825,2612,2292,2177,non,0,80,mauvaise
46,BL,célibataire,0,80,7319,2643,2132,1543,non,0,73,moyenne
28,GR,marié,1,80,4983,1498,1648,768,oui,638,69,moyenne
42,TG,célibataire,0,100,8284,2309,2061,998,non,0,100,bonne
29,GE,célibataire,0,100,8944,4530,3630,1801,oui,1828,4,mauvaise
43,NE,célibataire,0,80,6113,1590,1089,641,non,0,100,très_bonne
26,BL,divorcé,0,100,6630,2766,2161,1247,oui,1223,26,moyenne
36,AG,marié,0,100,8748,2916,2465,1404,oui,1343,73,moyenne
41,SG,célibataire,1,50,3938,1257,1190,832,oui,656,53,moyenne
34,ZH,marié,1,100,7210,3139,2148,1092,oui,1225,41,moyenne
58,OW,célibataire,0,100,8460,2165,2674,1725,oui,1075,72,moyenne
30,AG,célibataire,0,80,6062,1537,1122,836,non,0,100,très_bonne
32,TG,divorcé,1,100,5668,2898,2275,1253,oui,2107,0,très_mauvaise
35,ZH,célibataire,0,100,6887,3949,2875,1991,oui,2379,0,très_mauvaise
36,GL,marié,0,50,3794,1080,1026,758,oui,561,75,moyenne
33,SG,marié,2,80,6088,1491,1505,717,non,0,100,bonne
26,TI,célibataire,0,100,6199,2150,1684,1113,non,0,96,moyenne
32,VD,marié,2,50,3172,744,704,443,non,0,100,très_bonne
35,AR,divorcé,1,50,3601,1178,1424,720,oui,801,28,mauvaise
60,GR,marié,2,50,4500,1146,1077,663,oui,597,95,bonne
34,NW,célibataire,0,100,5999,1583,1488,891,oui,525,100,bonne
45,AI,marié,1,80,5010,954,986,682,non,0,100,très_bonne
44,NW,divorcé,0,100,8373,2404,2864,1270,non,0,100,moyenne
32,SG,célibataire,0,100,8617,3298,3518,2057,non,0,54,mauvaise
60,UR,célibataire,0,100,8636,1753,1325,841,oui,590,100,très_bonne
53,BS,célibataire,1,100,8808,2894,2350,1400,non,0,100,bonne
36,BL,célibataire,0,100,7272,2492,2205,1500,oui,1014,61,moyenne
38,UR,marié,1,100,8277,2396,2158,1320,non,0,100,bonne
45,TI,célibataire,0,100,7983,3319,3465,1699,non,0,34,mauvaise
46,ZH,célibataire,0,80,6359,2786,2435,1258,non,0,48,moyenne
45,ZH,célibataire,0,100,8800,4118,2847,1870,oui,1478,27,moyenne
54,NW,marié,2,100,8529,3857,3997,1951,oui,3436,0,très_mauvaise
63,ZG,marié,4,100,9705,3186,1831,843,oui,403,100,très_bonne
44,ZH,marié,3,80,8530,3185,2599,1310,non,0,85,moyenne
48,AI,célibataire,0,80,5970,1889,1612,855,oui,1086,78,moyenne
47,GR,marié,2,100,8696,3681,3091,2096,oui,1784,14,mauvaise
31,VD,célibataire,0,80,5577,2264,2486,1244,non,0,40,mauvaise
33,AR,divorcé,2,100,6125,2354,2307,1105,oui,1666,13,mauvaise
25,OW,marié,2,100,6829,1906,1742,1402,oui,1280,70,moyenne
50,BE,célibataire,0,50,4391,2556,1956,902,oui,1630,0,très_mauvaise
62,ZG,célibataire,0,50,4002,1816,1931,992,non,0,20,mauvaise
62,UR,célibataire,0,80,5133,960,1095,438,oui,336,100,très_bonne
46,BL,célibataire,0,50,4907,2058,2116,887,oui,1025,18,mauvaise
34,VS,marié,2,100,7580,1623,1310,870,non,0,100,très_bonne
30,VD,marié,1,100,7656,4962,3379,2349,non,0,14,très_mauvaise
41,SO,célibataire,0,100,7664,2033,2105,1282,oui,929,92,bonne
62,BL,marié,2,100,7886,2711,2671,1709,non,0,80,moyenne
48,SO,marié,1,100,6939,2266,2529,1619,oui,1578,28,mauvaise
34,AG,marié,1,100,7770,2183,1816,975,oui,656,100,bonne
32,GL,célibataire,0,100,7956,3213,2734,2577,non,0,32,très_mauvaise
45,NW,célibataire,1,100,6807,2762,2131,1688,oui,1517,18,mauvaise
30,GE,divorcé,0,100,9829,3988,3510,1849,non,0,66,moyenne
45,AI,marié,2,100,6272,2261,2112,1390,oui,1754,13,mauvaise
63,LU,célibataire,0,50,3646,1560,1259,893,non,0,40,mauvaise
48,SG,célibataire,0,100,7806,4416,2833,2210,oui,2879,0,très_mauvaise
57,GR,marié,3,100,6501,1388,1322,849,non,0,100,très_bonne
42,AR,marié,1,100,6719,1935,1875,1077,oui,1338,78,moyenne
52,SG,marié,2,100,8928,5315,4130,2968,oui,2762,0,très_mauvaise
56,SO,célibataire,0,100,9686,3315,3094,2390,oui,2160,44,mauvaise
36,SZ,divorcé,0,100,9631,3963,3653,2443,oui,1803,18,mauvaise
51,AI,marié,1,50,4189,1675,1476,770,oui,1055,13,mauvaise
34,AR,célibataire,0,80,5883,1599,1427,1242,oui,1174,70,moyenne
56,FR,marié,1,80,5387,928,1144,518,non,0,100,très_bonne
50,SH,célibataire,0,80,5552,2124,1897,1049,non,0,76,mauvaise
49,BE,marié,2,100,9326,3568,2927,2033,non,0,76,moyenne
35,AI,marié,3,50,3415,780,779,533,non,0,100,bonne
47,AG,célibataire,0,50,4271,1649,1463,922,oui,1078,13,mauvaise
58,GL,marié,1,100,6747,2079,1981,1663,non,0,81,mauvaise
64,AR,célibataire,0,100,7760,2642,2229,1444,non,0,93,mauvaise
47,FR,marié,2,50,3182,752,711,411,non,0,100,très_bonne
53,SZ,marié,1,100,7101,2236,1734,925,non,0,100,bonne
55,TG,marié,3,80,7011,2393,2337,1409,non,0,76,mauvaise
31,AI,célibataire,0,50,4045,843,893,498,non,0,100,très_bonne
64,TI,marié,2,100,9550,2607,2080,1316,non,0,100,très_bonne
57,JU,marié,2,100,6815,2246,2298,1399,oui,1497,36,mauvaise
45,VD,marié,4,100,8670,3784,2921,1750,non,0,62,moyenne
26,BS,marié,0,100,7489,3152,2750,2004,oui,1421,10,mauvaise
42,VS,marié,1,100,8339,3195,3121,2189,oui,2126,9,mauvaise
57,BL,veuf,0,100,9375,2581,2811,1224,oui,1470,96,bonne
61,ZG,célibataire,0,50,5598,2116,2153,1164,oui,818,25,moyenne
58,SG,marié,2,100,8004,3063,2766,1845,non,0,72,mauvaise
44,TG,marié,2,100,6087,3463,2949,1945,oui,1599,0,très_mauvaise
59,BS,marié,2,100,9767,3658,2728,1114,oui,874,95,bonne
42,GE,marié,0,100,9424,4889,3632,1437,non,0,36,moyenne
48,SZ,divorcé,1,100,9249,4956,4227,2409,non,0,18,très_mauvaise
32,NE,marié,2,80,6909,3116,2591,1467,oui,2867,0,très_mauvaise
54,BS,divorcé,2,100,10940,4327,3566,1796,oui,1542,59,moyenne
34,ZH,célibataire,0,100,7188,2589,2807,1054,non,0,75,moyenne
47,TG,marié,2,100,9050,2988,2916,1841,oui,2452,29,mauvaise
35,AI,célibataire,0,100,8030,3591,3668,2219,oui,2948,0,très_mauvaise
26,BS,marié,0,100,8776,2605,2209,1074,non,0,100,très_bonne
50,ZG,marié,2,100,8386,5311,3590,2001,oui,3456,0,très_mauvaise
60,BL,marié,1,80,6084,3440,3138,1941,oui,1705,0,très_mauvaise
57,SG,marié,3,100,8611,3100,2845,1470,non,0,85,moyenne
37,SG,célibataire,0,80,5350,2050,1949,1304,oui,980,20,mauvaise
64,UR,marié,0,50,4761,1400,1243,599,non,0,100,bonne
49,SH,marié,0,100,7033,2289,1971,1298,oui,1404,64,moyenne
28,AG,célibataire,1,100,7737,3475,3012,1827,non,0,34,mauvaise
43,NW,célibataire,0,100,7587,4383,3581,1655,non,0,14,très_mauvaise
42,LU,marié,0,100,7889,4048,3824,1848,non,0,14,très_mauvaise
61,ZH,marié,0,100,8295,3280,3233,1565,non,0,72,moyenne
54,BS,célibataire,0,50,3971,1451,1023,613,oui,426,60,bonne
43,AR,célibataire,0,100,7229,2105,1912,917,non,0,100,bonne
47,SO,célibataire,1,100,7202,2553,1887,1535,non,0,80,moyenne
40,FR,divorcé,1,100,6265,2214,2365,1570,oui,1524,20,mauvaise
25,BE,marié,2,80,6330,1185,1250,850,non,0,100,très_bonne
36,JU,célibataire,0,100,7520,2335,2397,1258,oui,1411,68,moyenne
48,UR,marié,3,100,6897,1879,1697,818,non,0,100,bonne
58,SG,célibataire,1,100,7446,2473,2702,1760,oui,1559,28,mauvaise
32,SG,célibataire,1,100,7098,2834,2954,1616,non,0,50,mauvaise
42,GL,divorcé,0,80,6967,1426,1363,582,non,0,100,très_bonne
29,VS,divorcé,2,50,4100,1382,1272,759,non,0,84,moyenne
50,SH,marié,2,80,6711,1902,2160,1189,non,0,96,moyenne
54,NE,marié,1,100,7595,4080,3607,2216,oui,2138,0,très_mauvaise
37,UR,célibataire,0,100,7098,2370,2322,1846,oui,1460,36,mauvaise
43,OW,divorcé,1,100,8185,1841,1332,736,non,0,100,très_bonne
53,AG,marié,1,100,8985,2017,1759,1190,non,0,100,très_bonne
27,NE,célibataire,0,100,7501,2449,1753,912,oui,760,92,bonne
50,UR,marié,1,80,6222,1760,1808,1111,oui,1220,71,moyenne
64,LU,divorcé,0,50,3729,875,736,450,non,0,100,très_bonne
36,TG,divorcé,2,100,8045,1652,1736,998,oui,762,100,très_bonne
26,OW,marié,2,100,7302,1667,2004,886,non,0,100,bonne
35,VS,marié,1,100,6458,1381,1511,861,non,0,100,très_bonne
52,NW,célibataire,0,80,7275,2296,2401,1290,oui,1395,54,moyenne
42,SH,marié,2,80,5894,1867,1805,863,oui,876,76,moyenne
37,BS,marié,1,100,9105,3682,3494,1807,oui,1344,31,moyenne
61,AI,célibataire,0,100,6855,1967,1873,1129,non,0,100,bonne
46,TG,marié,2,100,6906,2368,1876,1179,oui,1148,76,moyenne
36,GL,divorcé,0,100,6853,3376,3350,1429,oui,2370,0,très_mauvaise
26,VS,célibataire,0,100,8066,3684,3487,1859,oui,2267,0,très_mauvaise
61,BE,marié,2,50,3807,1525,1649,936,oui,928,2,mauvaise
31,BL,marié,0,100,6817,2271,2161,1133,non,0,89,bonne
50,GL,marié,3,100,8761,3928,4166,2191,oui,3559,0,très_mauvaise
50,GE,marié,0,50,4822,2053,1850,718,oui,924,25,moyenne
48,TI,célibataire,1,80,6583,1744,1838,822,oui,667,95,bonne
36,TG,marié,2,50,4049,784,700,566,non,0,100,très_bonne
40,AI,célibataire,0,100,6354,1729,1571,1200,non,0,100,moyenne
47,UR,marié,3,100,8571,2870,2054,1584,non,0,100,moyenne
64,AI,marié,1,100,9429,2279,2330,1091,oui,1502,100,bonne
33,TG,célibataire,1,100,7406,1824,1100,1024,non,0,100,très_bonne
56,OW,marié,0,100,6422,2024,2082,1460,oui,1703,21,mauvaise
39,UR,célibataire,0,100,7112,2441,2449,1627,oui,1315,36,mauvaise
61,AI,célibataire,0,80,6849,2030,1642,1324,non,0,100,moyenne
37,VS,célibataire,1,100,8473,3322,2765,1727,oui,1603,32,mauvaise
29,VS,marié,2,100,6774,1297,1546,824,non,0,100,très_bonne
35,TI,divorcé,1,100,6943,3097,2338,1922,oui,1911,3,mauvaise
34,BL,divorcé,2,80,5056,1849,1522,1099,non,0,68,moyenne
37,SZ,divorcé,0,100,9580,4214,3145,1961,oui,2097,26,mauvaise
65,AR,marié,1,100,7527,3266,2787,2113,oui,2766,0,très_mauvaise
39,JU,célibataire,0,100,5790,1489,1423,818,oui,719,95,moyenne
31,GL,marié,2,50,3337,946,811,489,non,0,100,moyenne
64,NW,marié,3,80,7440,2640,2301,1604,oui,1724,28,mauvaise
52,SH,célibataire,0,100,6307,3165,2825,1869,oui,2602,0,très_mauvaise
56,NW,marié,2,100,8910,1697,2018,943,oui,671,100,très_bonne
59,VD,marié,2,100,8529,4425,3141,1573,non,0,32,mauvaise
39,NW,divorcé,1,100,8578,3072,2253,1215,non,0,100,moyenne
60,VS,marié,2,100,8733,4884,3001,2607,oui,2693,0,très_mauvaise
45,JU,divorcé,0,100,7293,2330,2145,1904,non,0,76,mauvaise
30,GR,célibataire,0,80,4994,1811,1459,814,non,0,76,moyenne
25,FR,célibataire,0,80,5952,1947,1922,1244,non,0,76,moyenne
28,GR,veuf,0,80,5857,1052,1107,514,oui,581,100,très_bonne
35,SH,célibataire,0,80,5019,1981,1937,1150,oui,1268,5,mauvaise
50,FR,marié,3,80,7419,1716,1475,855,oui,681,100,très_bonne
61,NW,marié,2,100,8725,2550,2223,1408,non,0,100,moyenne
47,JU,divorcé,2,50,4434,1218,1183,906,non,0,95,moyenne
53,NW,célibataire,0,100,6802,2872,2187,1746,oui,1542,18,mauvaise
45,NW,célibataire,1,100,6422,1556,1278,557,non,0,100,très_bonne
51,SZ,marié,4,50,3668,1559,1210,756,non,0,50,mauvaise
63,ZH,marié,2,50,4321,1264,859,505,non,0,100,très_bonne
64,SH,célibataire,0,80,5558,3030,2752,1422,non,0,10,très_mauvaise
37,GR,divorcé,1,80,4904,1036,830,675,non,0,100,très_bonne
47,BL,marié,0,100,8894,2868,2560,1494,oui,1288,73,moyenne
40,GE,divorcé,0,100,10683,3613,2012,890,oui,858,100,très_bonne
54,GL,célibataire,0,100,7751,2074,2532,1209,non,0,100,moyenne
28,GL,marié,1,80,6525,3594,2822,1454,non,0,20,très_mauvaise
64,FR,veuf,0,100,9122,5052,4620,2102,oui,2661,0,très_mauvaise
40,SG,marié,3,100,9125,3681,3077,1980,oui,2042,26,mauvaise
55,OW,célibataire,0,50,3343,1095,1039,712,oui,580,43,moyenne
49,AR,veuf,0,80,6658,1774,1747,945,oui,1056,95,bonne
36,AR,marié,0,100,6977,3662,2993,1680,oui,2829,0,très_mauvaise
50,GE,marié,2,80,7000,3598,3273,1712,oui,1352,0,mauvaise
61,AI,célibataire,0,100,7125,2117,2280,1240,oui,1083,76,moyenne
57,GL,marié,2,80,5708,2326,1871,1379,oui,1124,18,mauvaise
52,AG,divorcé,0,50,3463,1191,1096,875,oui,721,38,mauvaise
33,TG,marié,3,100,6299,2016,2061,1345,non,0,76,mauvaise
36,AR,célibataire,0,100,5609,984,1307,735,non,0,100,très_bonne
29,LU,célibataire,0,100,5656,2807,2442,1222,oui,1757,0,très_mauvaise
52,OW,célibataire,1,80,7182,1343,1539,832,non,0,100,très_bonne
59,GE,marié,2,100,9119,4457,3462,1813,non,0,46,mauvaise
29,GL,marié,2,100,6987,2527,2089,1381,oui,1783,21,mauvaise
58,AI,célibataire,1,50,4249,860,646,379,non,0,100,très_bonne
58,AR,célibataire,0,50,4471,1697,1740,820,non,0,68,mauvaise
37,BL,marié,3,100,6445,1668,1496,619,non,0,100,très_bonne
63,JU,marié,3,100,7777,2402,2312,1637,non,0,85,moyenne
38,TG,marié,1,50,3933,1244,1002,645,oui,550,68,moyenne
35,AR,marié,3,100,6026,1184,1336,711,non,0,100,très_bonne
62,GR,divorcé,1,100,7016,3037,2242,1460,non,0,58,mauvaise
28,BL,célibataire,0,100,9026,1789,1620,916,non,0,100,très_bonne
57,NE,marié,0,100,7020,2104,2138,1314,oui,1070,76,moyenne
31,GL,marié,2,100,7526,1859,1711,879,non,0,100,bonne
65,SH,célibataire,1,80,7929,2521,1994,1273,non,0,100,moyenne
32,SO,marié,1,100,7878,2393,1982,1441,non,0,100,moyenne
61,OW,marié,2,100,7404,2861,2388,1457,non,0,76,mauvaise
34,NE,célibataire,0,100,6211,2297,2499,1442,oui,1500,20,mauvaise
39,GE,célibataire,0,80,7365,4080,3012,1625,non,0,20,mauvaise
62,ZH,marié,3,80,9132,4705,4325,1804,oui,2407,0,mauvaise
39,GE,marié,2,100,10609,4691,3301,1683,oui,1118,49,bonne
29,BE,marié,2,80,7252,2002,1823,1112,non,0,100,bonne
53,BL,marié,0,100,9516,3947,2692,1772,oui,1442,49,moyenne
43,ZH,divorcé,1,100,8188,3862,3245,1472,non,0,52,moyenne
34,NE,célibataire,0,100,6450,1779,1758,969,non,0,100,bonne
36,NE,célibataire,1,100,8204,2617,2345,1036,non,0,100,bonne
28,UR,célibataire,0,50,2959,656,757,390,non,0,100,bonne
55,NE,marié,3,100,7204,1933,2103,1079,oui,778,88,bonne
42,VS,marié,1,50,3861,2061,1644,918,oui,1020,0,très_mauvaise
40,BE,veuf,0,100,8920,4020,3133,1659,oui,1986,22,mauvaise
64,TI,marié,0,50,3503,1203,940,614,non,0,83,moyenne
60,JU,marié,2,50,4260,962,917,598,oui,491,100,bonne
49,TG,célibataire,1,100,8631,2577,2368,1826,non,0,99,moyenne
47,AI,marié,1,100,7868,2054,2243,1664,non,0,92,moyenne
36,LU,célibataire,1,80,4849,1728,1636,773,oui,925,46,moyenne
58,SG,divorcé,1,100,9585,4696,4181,2069,oui,3799,3,très_mauvaise
60,SZ,marié,2,100,7923,2877,2614,1140,oui,1488,57,moyenne
61,JU,célibataire,0,100,9516,3042,3130,1449,non,0,97,moyenne
27,GL,marié,1,100,7852,1909,2027,1007,oui,1138,100,bonne
